Timestamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,Size,GeoIP
20:35:59,TCP,192.168.2.19,17579,76.9.213.8,443,54,N/A
20:35:59,TCP,192.168.2.19,18367,162.159.135.22,443,55,N/A
20:35:59,TCP,192.168.2.19,17579,76.9.213.8,443,54,N/A
20:35:59,TCP,162.159.135.22,443,192.168.2.19,18367,66,N/A
20:35:59,TCP,104.18.36.252,443,192.168.2.19,17992,256,N/A
20:35:59,TCP,192.168.2.19,17992,104.18.36.252,443,82,N/A
20:35:59,TCP,192.168.2.19,17992,104.18.36.252,443,82,N/A
20:35:59,TCP,104.18.36.252,443,192.168.2.19,17992,60,N/A
20:35:59,UDP,192.168.2.19,63726,172.217.1.10,443,71,N/A
20:35:59,UDP,192.168.2.19,63726,172.217.1.10,443,71,N/A
20:35:59,UDP,172.217.1.10,443,192.168.2.19,63726,67,N/A
20:36:00,UDP,192.168.2.19,63726,172.217.1.10,443,71,N/A
20:36:00,UDP,192.168.2.19,63726,172.217.1.10,443,71,N/A
20:36:00,UDP,172.217.1.10,443,192.168.2.19,63726,67,N/A
20:36:00,TCP,192.168.2.19,18371,104.17.175.201,443,55,N/A
20:36:00,TCP,192.168.2.19,18371,104.17.175.201,443,55,N/A
20:36:00,TCP,104.17.175.201,443,192.168.2.19,18371,66,N/A
20:36:00,UDP,192.168.2.19,63726,172.217.1.10,443,71,N/A
20:36:00,UDP,192.168.2.19,63726,172.217.1.10,443,71,N/A
20:36:00,UDP,172.217.1.10,443,192.168.2.19,63726,67,N/A
20:36:00,UDP,192.168.2.13,60220,239.255.255.250,1900,366,N/A
20:36:00,UDP,192.168.2.19,63726,172.217.1.10,443,71,N/A
20:36:00,UDP,192.168.2.19,63726,172.217.1.10,443,71,N/A
20:36:00,UDP,172.217.1.10,443,192.168.2.19,63726,67,N/A
20:36:00,UDP,192.168.2.13,54262,239.255.255.250,1900,422,N/A
20:36:01,UDP,192.168.2.13,57476,239.255.255.250,1900,375,N/A
20:36:01,UDP,192.168.2.13,53362,239.255.255.250,1900,432,N/A
20:36:01,UDP,192.168.2.13,41551,239.255.255.250,1900,420,N/A
20:36:01,UDP,192.168.2.13,35559,239.255.255.250,1900,430,N/A
20:36:01,UDP,192.168.2.19,2008,192.168.2.255,2008,62,N/A
20:36:01,UDP,192.168.2.19,2008,192.168.2.255,2008,62,N/A
20:36:01,UDP,192.168.2.19,63726,172.217.1.10,443,71,N/A
20:36:01,UDP,192.168.2.19,63726,172.217.1.10,443,71,N/A
20:36:01,UDP,172.217.1.10,443,192.168.2.19,63726,67,N/A
20:36:01,TCP,45.33.91.156,8443,192.168.2.19,18305,78,N/A
20:36:01,TCP,192.168.2.19,18305,45.33.91.156,8443,82,N/A
20:36:01,TCP,192.168.2.19,18305,45.33.91.156,8443,82,N/A
20:36:02,UDP,192.168.2.1,9431,192.168.2.255,9431,104,N/A
20:36:02,TCP,45.33.91.156,8443,192.168.2.19,18305,60,N/A
20:36:02,UDP,192.168.2.19,2008,192.168.2.255,2008,62,N/A
20:36:02,UDP,192.168.2.19,2008,192.168.2.255,2008,62,N/A
20:36:02,UDP,192.168.2.19,63726,172.217.1.10,443,71,N/A
20:36:02,UDP,192.168.2.19,63726,172.217.1.10,443,71,N/A
20:36:02,UDP,172.217.1.10,443,192.168.2.19,63726,67,N/A
20:36:02,UDP,192.168.2.19,2008,192.168.2.255,2008,62,N/A
20:36:02,UDP,192.168.2.19,2008,192.168.2.255,2008,62,N/A
20:36:02,UDP,192.168.2.19,63726,172.217.1.10,443,71,N/A
20:36:02,UDP,192.168.2.19,63726,172.217.1.10,443,71,N/A
20:36:02,UDP,172.217.1.10,443,192.168.2.19,63726,67,N/A
20:36:02,UDP,192.168.2.19,2008,192.168.2.255,2008,62,N/A
20:36:03,UDP,192.168.2.19,2008,192.168.2.255,2008,62,N/A
20:36:03,TCP,192.168.2.19,17311,172.64.80.1,8443,85,N/A
20:36:03,TCP,192.168.2.19,17311,172.64.80.1,8443,85,N/A
20:36:03,TCP,192.168.2.19,17310,172.64.80.1,8443,85,N/A
20:36:03,TCP,192.168.2.19,17310,172.64.80.1,8443,85,N/A
20:36:03,TCP,192.168.2.19,17303,172.64.80.1,8443,85,N/A
20:36:03,TCP,192.168.2.19,17303,172.64.80.1,8443,85,N/A
20:36:03,TCP,172.64.80.1,8443,192.168.2.19,17303,79,N/A
20:36:03,TCP,172.64.80.1,8443,192.168.2.19,17310,79,N/A
20:36:03,TCP,172.64.80.1,8443,192.168.2.19,17311,79,N/A
20:36:03,TCP,192.168.2.19,17303,172.64.80.1,8443,54,N/A
20:36:03,TCP,192.168.2.19,17311,172.64.80.1,8443,54,N/A
20:36:03,TCP,192.168.2.19,17310,172.64.80.1,8443,54,N/A
20:36:04,TCP,192.168.2.19,17310,172.64.80.1,8443,54,N/A
20:36:04,TCP,192.168.2.19,17303,172.64.80.1,8443,54,N/A
20:36:04,TCP,192.168.2.19,17311,172.64.80.1,8443,54,N/A
20:36:04,UDP,192.168.2.19,2008,192.168.2.255,2008,62,N/A
20:36:04,UDP,192.168.2.19,2008,192.168.2.255,2008,62,N/A
20:36:04,TCP,192.168.2.19,17820,172.64.80.1,8443,85,N/A
20:36:04,TCP,192.168.2.19,17820,172.64.80.1,8443,85,N/A
20:36:04,TCP,172.64.80.1,8443,192.168.2.19,17820,79,N/A
20:36:04,TCP,192.168.2.19,17820,172.64.80.1,8443,54,N/A
20:36:04,TCP,192.168.2.19,17820,172.64.80.1,8443,54,N/A
20:36:04,TCP,192.168.2.19,17579,76.9.213.8,443,523,N/A
20:36:04,TCP,192.168.2.19,17579,76.9.213.8,443,523,N/A
20:36:05,TCP,76.9.213.8,443,192.168.2.19,17579,171,N/A
20:36:05,TCP,192.168.2.19,17579,76.9.213.8,443,54,N/A
20:36:05,TCP,192.168.2.19,17579,76.9.213.8,443,54,N/A
20:36:05,UDP,192.168.2.13,33173,239.255.255.250,1900,366,N/A
20:36:05,UDP,192.168.2.13,55740,239.255.255.250,1900,422,N/A
20:36:05,UDP,192.168.2.19,2008,192.168.2.255,2008,62,N/A
20:36:05,UDP,192.168.2.19,2008,192.168.2.255,2008,62,N/A
20:36:05,UDP,192.168.2.13,43521,239.255.255.250,1900,375,N/A
20:36:05,UDP,192.168.2.13,59757,239.255.255.250,1900,432,N/A
20:36:05,UDP,192.168.2.13,43862,239.255.255.250,1900,420,N/A
20:36:05,UDP,192.168.2.13,39324,239.255.255.250,1900,430,N/A
20:36:06,UDP,192.168.2.1,9431,192.168.2.255,9431,104,N/A
20:36:06,TCP,192.168.2.19,17308,66.203.125.28,443,55,N/A
20:36:06,TCP,192.168.2.19,17308,66.203.125.28,443,55,N/A
20:36:06,TCP,66.203.125.28,443,192.168.2.19,17308,66,N/A
20:36:06,TCP,192.168.2.19,17579,76.9.213.8,443,491,N/A
20:36:06,TCP,192.168.2.19,17579,76.9.213.8,443,491,N/A
20:36:06,TCP,76.9.213.8,443,192.168.2.19,17579,171,N/A
20:36:06,TCP,192.168.2.19,17579,76.9.213.8,443,507,N/A
20:36:06,TCP,192.168.2.19,17579,76.9.213.8,443,507,N/A
20:36:06,TCP,76.9.213.8,443,192.168.2.19,17579,443,N/A
20:36:06,TCP,192.168.2.19,17579,76.9.213.8,443,54,N/A
20:36:06,TCP,192.168.2.19,17579,76.9.213.8,443,54,N/A
20:36:07,UDP,192.168.2.19,63726,172.217.1.10,443,71,N/A
20:36:07,UDP,192.168.2.19,63726,172.217.1.10,443,71,N/A
20:36:07,UDP,172.217.1.10,443,192.168.2.19,63726,67,N/A
20:36:07,UDP,192.168.2.19,2008,192.168.2.255,2008,62,N/A
20:36:07,UDP,192.168.2.19,2008,192.168.2.255,2008,62,N/A
20:36:07,TCP,172.64.80.1,8443,192.168.2.19,17303,267,N/A
20:36:07,TCP,172.64.80.1,8443,192.168.2.19,17310,267,N/A
20:36:07,TCP,172.64.80.1,8443,192.168.2.19,17850,267,N/A
20:36:07,TCP,172.64.80.1,8443,192.168.2.19,17863,267,N/A
20:36:07,TCP,172.64.80.1,8443,192.168.2.19,17820,267,N/A
20:36:07,TCP,192.168.2.19,17310,172.64.80.1,8443,54,N/A
20:36:08,TCP,192.168.2.19,17303,172.64.80.1,8443,54,N/A
20:36:08,TCP,192.168.2.19,17303,172.64.80.1,8443,54,N/A
20:36:08,TCP,192.168.2.19,17310,172.64.80.1,8443,54,N/A
20:36:08,TCP,192.168.2.19,17863,172.64.80.1,8443,54,N/A
20:36:08,TCP,192.168.2.19,17820,172.64.80.1,8443,54,N/A
20:36:08,TCP,192.168.2.19,17863,172.64.80.1,8443,54,N/A
20:36:08,TCP,192.168.2.19,17820,172.64.80.1,8443,54,N/A
20:36:08,TCP,192.168.2.19,17850,172.64.80.1,8443,54,N/A
20:36:08,TCP,192.168.2.19,17850,172.64.80.1,8443,54,N/A
20:36:08,TCP,192.168.2.19,17863,172.64.80.1,8443,85,N/A
20:36:08,TCP,192.168.2.19,17863,172.64.80.1,8443,85,N/A
20:36:08,TCP,172.64.80.1,8443,192.168.2.19,17863,79,N/A
20:36:09,TCP,192.168.2.19,17863,172.64.80.1,8443,54,N/A
20:36:09,TCP,192.168.2.19,17863,172.64.80.1,8443,54,N/A
20:36:09,UDP,192.168.2.1,56048,239.255.255.250,1900,134,N/A
20:36:09,UDP,192.168.2.19,2008,192.168.2.255,2008,62,N/A
20:36:09,UDP,192.168.2.19,2008,192.168.2.255,2008,62,N/A
20:36:09,UDP,192.168.2.19,2008,192.168.2.255,2008,62,N/A
20:36:09,UDP,192.168.2.19,2008,192.168.2.255,2008,62,N/A
20:36:09,TCP,66.203.125.14,443,192.168.2.19,18354,455,N/A
20:36:09,TCP,192.168.2.19,18354,66.203.125.14,443,714,N/A
20:36:09,TCP,192.168.2.19,18354,66.203.125.14,443,714,N/A
20:36:09,TCP,66.203.125.14,443,192.168.2.19,18354,60,N/A
20:36:09,UDP,172.217.1.10,443,192.168.2.19,63726,121,N/A
20:36:10,UDP,192.168.2.19,63726,172.217.1.10,443,75,N/A
20:36:10,UDP,192.168.2.19,63726,172.217.1.10,443,75,N/A
20:36:10,UDP,192.168.2.19,2008,192.168.2.255,2008,62,N/A
20:36:10,UDP,192.168.2.19,2008,192.168.2.255,2008,62,N/A
20:36:10,TCP,192.168.2.19,17282,172.253.62.188,5228,55,N/A
20:36:10,TCP,192.168.2.19,17282,172.253.62.188,5228,55,N/A
20:36:10,TCP,140.82.114.25,443,192.168.2.19,18329,79,N/A
20:36:10,TCP,172.253.62.188,5228,192.168.2.19,17282,66,N/A
20:36:10,TCP,192.168.2.19,18329,140.82.114.25,443,83,N/A
20:36:10,TCP,192.168.2.19,18329,140.82.114.25,443,83,N/A
20:36:10,UDP,192.168.2.19,63726,172.217.1.10,443,71,N/A
20:36:11,UDP,192.168.2.19,63726,172.217.1.10,443,71,N/A
20:36:11,UDP,172.217.1.10,443,192.168.2.19,63726,67,N/A
20:36:11,TCP,192.168.2.19,18305,45.33.91.156,8443,82,N/A
20:36:11,TCP,192.168.2.19,18305,45.33.91.156,8443,82,N/A
20:36:11,TCP,140.82.114.25,443,192.168.2.19,18329,60,N/A
20:36:11,TCP,45.33.91.156,8443,192.168.2.19,18305,60,N/A
20:36:11,TCP,45.33.91.156,8443,192.168.2.19,18305,78,N/A
20:36:11,UDP,192.168.2.13,39463,239.255.255.250,1900,366,N/A
20:36:11,UDP,192.168.2.13,46170,239.255.255.250,1900,422,N/A
20:36:11,UDP,192.168.2.13,59868,239.255.255.250,1900,375,N/A
20:36:11,TCP,192.168.2.19,18305,45.33.91.156,8443,54,N/A
20:36:12,TCP,192.168.2.19,18305,45.33.91.156,8443,54,N/A
20:36:12,UDP,192.168.2.13,54349,239.255.255.250,1900,432,N/A
20:36:12,UDP,192.168.2.13,39275,239.255.255.250,1900,420,N/A
20:36:12,UDP,192.168.2.13,48813,239.255.255.250,1900,430,N/A
20:36:12,UDP,192.168.2.19,63726,172.217.1.10,443,71,N/A
20:36:12,UDP,192.168.2.19,63726,172.217.1.10,443,71,N/A
20:36:12,UDP,172.217.1.10,443,192.168.2.19,63726,67,N/A
20:36:12,UDP,192.168.2.19,63726,172.217.1.10,443,71,N/A
20:36:12,UDP,192.168.2.19,63726,172.217.1.10,443,71,N/A
20:36:12,UDP,172.217.1.10,443,192.168.2.19,63726,67,N/A
20:36:12,UDP,192.168.2.19,63726,172.217.1.10,443,71,N/A
20:36:12,UDP,192.168.2.19,63726,172.217.1.10,443,71,N/A
20:36:12,UDP,172.217.1.10,443,192.168.2.19,63726,67,N/A
20:36:13,UDP,192.168.2.19,63726,172.217.1.10,443,71,N/A
20:36:13,UDP,192.168.2.19,63726,172.217.1.10,443,71,N/A
20:36:13,UDP,172.217.1.10,443,192.168.2.19,63726,67,N/A
20:36:13,UDP,192.168.2.19,2008,192.168.2.255,2008,62,N/A
20:36:13,UDP,192.168.2.19,2008,192.168.2.255,2008,62,N/A
20:36:13,TCP,192.168.2.19,17341,34.79.204.55,7500,55,N/A
20:36:13,TCP,192.168.2.19,17341,34.79.204.55,7500,55,N/A
20:36:13,UDP,192.168.2.19,63726,172.217.1.10,443,71,N/A
20:36:13,UDP,192.168.2.19,63726,172.217.1.10,443,71,N/A
20:36:13,UDP,172.217.1.10,443,192.168.2.19,63726,67,N/A
20:36:13,TCP,34.79.204.55,7500,192.168.2.19,17341,60,N/A
20:36:13,UDP,192.168.2.1,9431,192.168.2.255,9431,104,N/A
20:36:14,UDP,192.168.2.19,63726,172.217.1.10,443,71,N/A
20:36:14,UDP,192.168.2.19,63726,172.217.1.10,443,71,N/A
20:36:14,UDP,172.217.1.10,443,192.168.2.19,63726,67,N/A
20:36:14,TCP,192.168.2.19,17579,76.9.213.8,443,507,N/A
20:36:14,TCP,192.168.2.19,17579,76.9.213.8,443,507,N/A
20:36:14,TCP,76.9.213.8,443,192.168.2.19,17579,155,N/A
20:36:14,TCP,192.168.2.19,17579,76.9.213.8,443,54,N/A
20:36:14,TCP,192.168.2.19,17579,76.9.213.8,443,54,N/A
20:36:14,UDP,192.168.2.19,2008,192.168.2.255,2008,62,N/A
20:36:14,UDP,192.168.2.19,2008,192.168.2.255,2008,62,N/A
20:36:14,UDP,192.168.2.19,63726,172.217.1.10,443,71,N/A
20:36:14,UDP,192.168.2.19,63726,172.217.1.10,443,71,N/A
20:36:15,UDP,172.217.1.10,443,192.168.2.19,63726,67,N/A
20:36:15,UDP,192.168.2.19,2008,192.168.2.255,2008,62,N/A
20:36:15,UDP,192.168.2.19,2008,192.168.2.255,2008,62,N/A
20:36:15,TCP,192.168.2.19,17850,172.64.80.1,8443,85,N/A
20:36:15,TCP,192.168.2.19,17850,172.64.80.1,8443,85,N/A
20:36:15,DNS,192.168.2.19,,192.168.2.1,,75,N/A
20:36:15,DNS,192.168.2.19,,192.168.2.1,,75,N/A
20:36:15,DNS,192.168.2.19,,192.168.2.1,,75,N/A
20:36:15,DNS,192.168.2.19,,192.168.2.1,,75,N/A
20:36:15,DNS,192.168.2.1,,192.168.2.19,,91,N/A
20:36:15,DNS,192.168.2.1,,192.168.2.19,,132,N/A
20:36:15,UDP,192.168.2.19,55265,142.251.41.67,443,1292,N/A
20:36:16,UDP,192.168.2.19,55265,142.251.41.67,443,1292,N/A
20:36:16,UDP,192.168.2.19,55265,142.251.41.67,443,1292,N/A
20:36:16,UDP,192.168.2.19,55265,142.251.41.67,443,1292,N/A
20:36:16,UDP,192.168.2.19,55265,142.251.41.67,443,124,N/A
20:36:16,UDP,192.168.2.19,55265,142.251.41.67,443,124,N/A
20:36:16,UDP,192.168.2.19,55265,142.251.41.67,443,879,N/A
20:36:16,UDP,192.168.2.19,55265,142.251.41.67,443,879,N/A
20:36:16,UDP,142.251.41.67,443,192.168.2.19,55265,82,N/A
20:36:16,TCP,172.64.80.1,8443,192.168.2.19,17850,79,N/A
20:36:16,UDP,142.251.41.67,443,192.168.2.19,55265,1292,N/A
20:36:16,UDP,192.168.2.19,55265,142.251.41.67,443,1292,N/A
20:36:16,UDP,192.168.2.19,55265,142.251.41.67,443,1292,N/A
20:36:17,UDP,142.251.41.67,443,192.168.2.19,55265,1292,N/A
20:36:17,UDP,142.251.41.67,443,192.168.2.19,55265,1292,N/A
20:36:17,UDP,142.251.41.67,443,192.168.2.19,55265,345,N/A
20:36:17,UDP,142.251.41.67,443,192.168.2.19,55265,986,N/A
20:36:17,UDP,142.251.41.67,443,192.168.2.19,55265,67,N/A
